gene Statistic Pvalue BHPvalue BonferPvalue
FGD2 -0.86787998002942 0.388387652477534 0.439955337735902 1
OR5T2 2.54467723220352 0.0130429603193787 0.0192563645888788 1
P2RY14 8.02480638909225 1.61210177755058e-11 5.8168890146417e-11 2.8717981065286e-07
PPP1CA -11.0471668827498 1.4132312226508e-17 9.37627597776589e-17 2.51753010003014e-13
ZNF33B 1.48865624870349 0.140775815331188 0.175760340066056 1
MOCS1 8.45388708357041 4.11966644013903e-12 1.56577209226876e-11 7.33877379646366e-08
NAP1L1 3.17496938809778 0.00208939877820848 0.00339201219675621 1
IGSF21 2.24293948287696 0.0275119885515371 0.0387521597261866 1
PTDSS1 -9.98791078428751 8.06739025763482e-18 5.51044823809458e-17 1.43712490049507e-13
SLC38A6 -3.27515866679537 0.00157470327391771 0.00259858861709773 1
GLCCI1 1.61113192191317 0.110181445070305 0.140278177707434 1
CCR4 -6.43944235396444 9.44722237556083e-09 2.64403486878618e-08 0.000168292819398241
OLFM2 0.596276136062009 0.552910767971745 0.601866936794908 1
COX6A1 -10.1956927931938 9.62972352027149e-17 5.88083286904752e-16 1.71543894790116e-12
B3GALT2 4.37017851385408 3.93702610567603e-05 7.76937886856241e-05 0.701341830465129
BEST3 5.05728901839977 3.40190309671201e-06 7.4872129682268e-06 0.0606015017648278
CD14 4.12429056572164 9.67528751886518e-05 0.000183396011769594 1
ABCC9 6.86690784764451 2.82309151708722e-09 8.31386217315121e-09 5.02905522853917e-05
SNAP29 -5.25757975997229 8.19407059764836e-07 1.91259399405802e-06 0.0145969173626508
HMGCR -2.02811862450315 0.0464129077724142 0.0630326705083316 1
IFT74 3.48497635018464 0.000723974034653682 0.00124848726556831 1
CNTROB -2.96894105696562 0.00405486773397442 0.00638273516064508 1
ZNF548 3.36314411076392 0.00107566867638437 0.00181337766642482 1
INSL6 0.509510404271041 0.61160196132818 0.65767700948329 1
HERC1 8.51188543486279 7.98253335594929e-13 3.25327955165593e-12 1.42200849202881e-08
HOXB1 -2.03972047099953 0.0449532823610215 0.0611903241368715 1
EMCN 10.7531963704735 1.0878414501624e-16 6.60266016803853e-16 1.93788075931931e-12
BLNK -9.94172188774139 8.27905605174023e-16 4.59735363172383e-15 1.474831045057e-11
SKP1A 4.17158304245269 7.18147390725207e-05 0.000137826735815329 1
IL19 -10.3322279151864 2.03856888188495e-18 1.48164284218272e-17 3.63150660618985e-14
DOC2A -11.9248017680936 6.77806542586295e-21 6.28877382793347e-20 1.20744457496323e-16
COPB2 -17.2698365875982 2.48615225686872e-31 7.14327682320313e-30 4.42883163038594e-27
CDC27 3.45510158788356 0.000886852618809121 0.00151209729627352 1
LECT1 3.81203393109526 0.000288901650123126 0.00052264588151654 1
UBR1 -0.89308270388516 0.374568548269196 0.426075758792344 1
COPS6 -4.14441741557816 8.35862385175683e-05 0.00015918379869061 1
MCCC1 9.33315338512794 1.12675425374494e-14 5.52035211116954e-14 2.00720002762124e-10
C12orf33 6.10575865749554 5.01996271002593e-08 1.30892294666865e-07 0.000894256157164019
POM121L1 1.23666783132542 0.220689170436808 0.264809166250929 1
GPC4 -6.70061828651916 4.30305401613172e-10 1.36347570692584e-09 7.66546042433705e-06
ZNF664 -4.86914354954714 4.88813457477753e-06 1.05830371068409e-05 0.087077229315087
VAC14 -6.55592428295852 5.32068178778003e-09 1.52359147030242e-08 9.47826253675135e-05
PPY -0.27750416498941 0.782260497917757 0.812736994628889 1
SRCAP -9.22450825442207 5.81149587839895e-14 2.64231719187848e-13 1.03525987577799e-09
PPP1R13L -1.638535673617 0.105961920476305 0.135370456925193 1
BPGM -1.97259752531227 0.0524119171387888 0.0706359427984856 1
HMOX1 -3.182178738359 0.00219808605454088 0.00356002409088019 1
MC4R -0.253409545154373 0.800633882684312 0.82926286331405 1
FAM126A 15.4121735959737 8.42160625393875e-27 1.44809356957205e-25 1.50022493807665e-22
PRR13 -14.2561504450151 7.80474178852671e-28 1.50959468209354e-26 1.39033670220815e-23
INS -1.15057495203135 0.254035186810713 0.301009898752564 1
FLT1 -0.452690139287472 0.652125920258552 0.69462874572386 1
FEM1C 0.892560775639777 0.374644098159823 0.426121182774811 1
SLC25A2 -5.26320253882372 9.3152426861784e-07 2.16634116464206e-06 0.0165941733211582
TMED3 -10.5130363547562 4.5446012625445e-16 2.59229993246775e-15 8.09575268909677e-12
SPIN2A 3.8108912994633 0.000284380327077373 0.000514780118540426 1
EXT1 -3.42075818046135 0.000965564615254552 0.00163674641318342 1
CLEC4D -1.46870677613635 0.145489459658568 0.181139868210633 1
GALNTL4 -3.55342858418299 0.000619922829761302 0.00107823718896386 1
RCOR1 -6.57379245706844 2.19312629539515e-09 6.52008541825253e-09 3.90683518261692e-05
SMAD2 4.38778441278613 3.29612437904616e-05 6.5649776037934e-05 0.587171596883282
ODZ3 4.00872663456747 0.000141145993559895 0.000263064943427074 1
TMEM68 -1.31828668133158 0.190625136180811 0.231542082089524 1
POLS 3.86579557198168 0.000186325041870393 0.000343353087398282 1
PPIH -1.76566283367609 0.0813098348314095 0.105981810030492 1
FLJ25439 -0.731668872329824 0.466593277929652 0.518197796324116 1
C21orf77 -2.32435363988823 0.0222701531485481 0.0317986941478227 1
C20orf121 -11.2119051734671 1.25172164728431e-19 1.0289879752987e-18 2.22981694247228e-15
CENPE -24.5234116403472 3.16005020190721e-46 5.86386815591407e-44 5.62931342967751e-42
IFNA7 2.056353729728 0.0431362511231295 0.0589015159824796 1
CRABP2 -8.905094744551 7.13994025506032e-14 3.21513892071902e-13 1.27190895703645e-09
LOC57228 -2.09180102289851 0.0381196003637298 0.0524737316188457 1
CXorf15 -5.64919199738769 2.568070270438e-07 6.28314844081617e-07 0.00457476037975825
ASL -6.58866493439642 3.10418837965942e-09 9.10517317773167e-09 5.52980117952529e-05
SLC2A14 6.8019403856324 2.52666705829444e-09 7.46559080717486e-09 4.50100469764572e-05
GATA3 -7.37403187417004 9.88861370160813e-11 3.30933241556354e-10 1.76155764480447e-06
OR52B2 -0.340443733326756 0.734479948653448 0.769539906500018 1
PCDHA5 -4.99845673380868 1.54094254126214e-06 3.48974706712991e-06 0.0274503504300438
PIGH 0.944548306060504 0.347295426367303 0.398423539754453 1
FLJ45803 17.5930719028782 1.89079465104938e-32 6.2607092776568e-31 3.36826159137936e-28
ENDOGL1 0.842157245896321 0.402239964138888 0.453800045672587 1
CCDC125 -11.0440669561535 2.56944991934741e-19 2.05348500956729e-18 4.57721808632548e-15
C11orf52 -0.952913587459243 0.343867729799352 0.394821768523729 1
MPZ -0.916406112592778 0.362222544979989 0.413975262479856 1
SSBP3 2.251443262211 0.0277137365314842 0.0390116556753741 1
ABCA10 3.79682249186613 0.000313949249086928 0.000565947371304852 1
UROC1 1.1206226255103 0.265988383154887 0.313744002780867 1
BPESC1 0.514005612702483 0.608835682918877 0.654942838916143 1
FOXC2 -1.00926418151997 0.316505317960797 0.366857032608084 1
PLXNA4B 6.89495225201959 2.40911162968436e-09 7.13600175776474e-09 4.29159145711972e-05
GDNF -1.08182481085978 0.282925082985281 0.331515321206328 1
FAAH2 -4.86336317123148 7.24120217407761e-06 1.54263065688853e-05 0.128994775529019
KIAA0859 -13.065121699597 2.08361365295326e-28 4.28608471289947e-27 3.71174936137095e-24
TRPC5 -0.561656278951393 0.576041096253436 0.624336583637059 1
TEP1 -5.18852679328094 1.43482611153821e-06 3.26311660295438e-06 0.0255599923509417
PMS2L3 -1.79508319934621 0.0762629394300047 0.100010895392086 1
GSTM1 3.32805281887462 0.00128438111110018 0.0021427200892619 1
OR4K14 -0.184696920685963 0.853951481727095 0.875477192419801 1
KIDINS220 3.61941295289014 0.000513030464696614 0.000901650029410564 1
PRSS2 -3.89176727414099 0.000195571822483683 0.00035976006254898 1
CES3 1.53978198210991 0.127512956822024 0.160440444471502 1
THEM5 1.48500974597201 0.142533021583132 0.177732272608282 1
PGF -3.18067243422604 0.00214340718966307 0.00347525763872376 1
ISLR 5.00001338734509 4.44104509173007e-06 9.65732144336907e-06 0.0791127772640794
ZNF322A 1.60579697884424 0.112002635578786 0.142352664825948 1
TSC1 10.419548228445 2.22051027285306e-17 1.44365583943812e-16 3.95561700006045e-13
NARF -3.17420863608327 0.00200440899444007 0.00326355377268581 1
UTP18 -5.88933544122959 4.946005172747e-08 1.29020553737465e-07 0.000881081361473151
TSKS 6.74644941877485 4.37926579275042e-09 1.26376544357777e-08 7.8012240832056e-05
FLJ35767 -9.30859455484274 2.74649341405713e-15 1.44069592691442e-14 4.89260336780136e-11
AASS 15.6850702396145 4.50795278029225e-26 7.18288647836549e-25 8.03046708281262e-22
POSTN -12.0349162182481 3.1206631940727e-20 2.69992686445901e-19 5.55914941392111e-16
APOL5 0.449943578311188 0.654117708686723 0.696583743576356 1
FLJ11506 -9.97408011223576 5.30526084220476e-15 2.70177005840582e-14 9.45079166430356e-11
CYP27B1 -10.3046807783892 7.07359031825179e-18 4.86333222421217e-17 1.26008937929337e-13
RHOU 17.1439400618509 1.17983947300378e-31 3.55628771101342e-30 2.10176603720893e-27
VPREB1 2.3345848040054 0.0225784616700214 0.0322234190185677 1
RBM45 -7.15849696296805 4.85505218177873e-10 1.53211513846247e-09 8.64878995662063e-06
PDCL -2.33724017188785 0.0220534717328201 0.0315120354093573 1
DMXL2 -4.4064401194177 2.95115060475586e-05 5.90827117027656e-05 0.525717968731208
EID1 9.70493284065651 3.4403900594943e-16 1.98790491468801e-15 6.12871085198314e-12
TCEAL7 18.1672790706921 1.77803046727619e-30 4.61045629462271e-29 3.1673834744058e-26
ZC3HC1 -1.02003206840083 0.311193556388666 0.361361092028657 1
TMEM166 -1.58686149739934 0.11666351811792 0.147833540457577 1
RBM14 -6.05120789281659 5.94513016960025e-08 1.53710520814599e-07 0.00105906548841259
SPTY2D1 -1.98527890863668 0.0509158897490454 0.0687728980911498 1
MGC29506 -1.38579923444747 0.169572593913662 0.208142092467304 1
CD99L2 8.80397724040401 5.69474241041105e-13 2.35264706166657e-12 1.01446141299063e-08
TNFSF11 -3.32395888019609 0.00142147591802035 0.00235884229190634 1
ATG2A -3.65433856843752 0.000505843983648332 0.000889458565266153 1
OSGIN1 4.55442201961316 1.77369670316911e-05 3.6343033207102e-05 0.315966330702544
ICMT -5.92874155287613 1.23493534923314e-07 3.10284038240326e-07 0.00219991383112391
SEC24B 5.78939413016862 9.83989610064424e-08 2.49307223918186e-07 0.00175287909136876
LINS1 0.501523468183828 0.617456481229193 0.663131956147396 1
POLL 0.113112772613774 0.91026815425652 0.923224601453293 1
MYL3 6.56468670947427 4.68857396559257e-09 1.34930947694776e-08 8.35222566230661e-05
ADAM28 -0.693260245854875 0.490164157357326 0.541069791743921 1
NRL -5.67593204996046 1.57418355143268e-07 3.92257739337274e-07 0.00280425057852217
FLJ36208 -3.49608185519165 0.000662294712170222 0.0011477885010799 1
MED7 6.02196536757684 5.20183307344886e-08 1.35337307390708e-07 0.00092665454370418
MYLK 19.9749561589137 3.25445607061444e-33 1.2052989696866e-31 5.79748804419256e-29
CYP4F2 3.61506244183587 0.000475132384501343 0.000838435690689145 1
UNC5C 4.26461624266231 4.73222110077822e-05 9.26371282299595e-05 0.842997866892632
PRIMA1 15.1700701570646 1.60066463752757e-29 3.7518736648574e-28 2.85142398529162e-25
GPR128 -1.27178152991177 0.206300723174084 0.248834794679609 1
ARL4D 6.33319361957633 6.94003913673001e-09 1.96612368291521e-08 0.000123629857181708
SH3BP5 11.7585390603889 5.72314768940834e-20 4.84333268119335e-19 1.0195215293912e-15
GPBAR1 6.07000264633399 7.69045193340057e-08 1.97119008261292e-07 0.00136997710741598
AKAP6 10.6608036414891 1.30472906808299e-16 7.86014325966532e-16 2.32424436188303e-12
LBX2 -5.14142543367976 2.15802372121201e-06 4.82831381181497e-06 0.0384430345696708
KIAA1542 -5.51395900674111 3.72816069535645e-07 8.96267943685288e-07 0.00664134546270799
ACSBG1 4.63679318583138 1.49551069534294e-05 3.08595245301045e-05 0.266410275268392
LOC441108 1.57587270421089 0.118974216635637 0.150440566095062 1
SLC25A17 -6.17786521707175 2.76471959456164e-08 7.38391527099267e-08 0.000492507148575211
POLR2F -4.30258986108382 3.15004567916676e-05 6.28879454540812e-05 0.561149137286766
WNT2 -5.15549937124949 1.78249106234367e-06 4.01330836508974e-06 0.0317532957845901
DKFZp667G2110 3.51192254967451 0.00072945480972993 0.00125733023517455 1
MCM7 -5.44815949140116 6.29931703255411e-07 1.48571473080788e-06 0.0112216033617919
TRIM52 4.42495720109299 2.41779617291652e-05 4.88606024099091e-05 0.430706210243348
CSMD2 -0.485408218203518 0.62898613832113 0.673727320549132 1
HIST1H4D -6.28493600502238 1.96810390047139e-08 5.33391189456827e-08 0.000350598028829973
UBQLN3 -3.21604888439888 0.0019396227562827 0.00316385310689681 1
OR8B8 -6.93085269034454 1.36646733292716e-09 4.14336154361949e-09 2.43422490687645e-05
PRPF31 -7.38230342595301 2.00446710005529e-10 6.52550747814052e-10 3.57075769203849e-06
CLCN1 0.14280101617221 0.886857097458221 0.903232259194373 1
CEACAM21 -1.40070632400595 0.164814718925266 0.202833119373726 1
SORCS3 -4.62556118944675 7.7956816518732e-06 1.65363506723588e-05 0.138872272946469
TMIGD1 0.891559941596192 0.375512207220464 0.427026776854475 1
PDGFA 11.1225097641998 3.98360403821478e-17 2.5254064888526e-16 7.09639223367581e-13
NAPSA -7.97019554155565 5.80833076141618e-12 2.17784896198417e-11 1.03469604183868e-07
KIAA1370 2.45411621284403 0.0154385440252806 0.0225650002679971 1
METTL2A -7.06826742897343 3.65124328221552e-10 1.16356436188528e-09 6.50432478293873e-06
NAT2 -4.22949549441408 5.58614000628505e-05 0.000108554050476668 0.995114980719618
PRG2 -4.89779577786105 4.37940087756113e-06 9.53141688856127e-06 0.078014647232874
PIGQ -14.3900926762021 7.34940972109153e-25 1.04237567493252e-23 1.30922384771525e-20
CLSTN3 -5.64732537353572 3.05186322081045e-07 7.41386764155426e-07 0.00543658914155174
KIAA0146 -4.61897325276406 1.15584109733716e-05 2.40933223823591e-05 0.205901533079641
GBP1 -2.40007421040495 0.0174439980510988 0.0252866287966697 1
CEP55 -23.3134257581216 3.90867708734383e-37 2.2317042831392e-35 6.96291736339429e-33
ZNF408 -11.2527219972122 1.06412856455005e-17 7.14526432299082e-17 1.89563862488946e-13
KRT20 -4.26754026191763 5.14028530184855e-05 0.000100283695506659 0.915690423671301
WDR7 1.26909962817519 0.208451547277731 0.251275941480951 1
BLCAP 9.87998529897273 2.64103613915262e-15 1.38782943312286e-14 4.70474177828648e-11
SFI1 -4.70314916846292 1.05042115223582e-05 2.20014137635848e-05 0.187122024059289
HLA-DPB1 2.36636000647428 0.0200076067667038 0.0287339170382184 1
OR52N5 2.19822255725731 0.0307955169402287 0.0429997914072139 1
MGAT4C 5.93203633620628 9.5810952997008e-08 2.43130529442835e-07 0.0017067763166887
CTSE -1.08478404373327 0.280730291969384 0.329246785248706 1
TUSC3 6.62210067049645 1.31516970622476e-09 3.99189523712521e-09 2.34284331466879e-05
GABRD -13.7364760406385 3.88801253608671e-22 4.07178455719275e-21 6.92610553178486e-18
IARS -5.65723999545256 2.09213718818064e-07 5.15481768606499e-07 0.00372693318702499
ARFIP1 -2.99972413487634 0.00363896699257549 0.00575962310135405 1
C1orf83 4.95411833579477 3.97527140102543e-06 8.6879505260541e-06 0.0708154847378669
KRTAP4-4 -1.51643441161743 0.133571340295175 0.167318743830831 1
SFRS9 -7.9005356022226 6.62433440412903e-12 2.47339956141594e-11 1.18005893075155e-07
CD163L1 7.97661348017944 2.97082965276098e-12 1.1464982546422e-11 5.29223594342841e-08
EVI2B -3.36103374471767 0.00112385742623318 0.00188978631215007 1
SLC25A11 -1.46749529889651 0.146708058141185 0.182529497676146 1
EHD4 -0.750395730793592 0.455542694171937 0.507411839803594 1
SYNCRIP -8.87660942733664 8.35885906926459e-14 3.73288331561493e-13 1.48904715459879e-09
ZNF426 2.88215273406428 0.00509778418602542 0.00792079611773718 1
ATP5J -0.200521860869344 0.841655595957534 0.865045023351962 1
PLCZ1 2.61468559033391 0.0107961551291268 0.016096644414987 1
MED13 -8.19575728639703 3.08373521144361e-12 1.1874980340825e-11 5.49336590566565e-08
NLRP11 1.30449323918734 0.196348317934444 0.237958292107231 1
CHRNB3 2.17543244941886 0.0323140038290058 0.0449404062932242 1
GOLGA2 -8.71061712388155 6.07259832589976e-13 2.5041033929995e-12 1.08177266577578e-08
NIF3L1 -0.168277102493598 0.866743944270314 0.88634768216024 1
F2R -7.44879663713648 6.8818732159085e-11 2.33289608883338e-10 1.22593689468194e-06
C5orf3 1.72800181133726 0.0873601031791641 0.113238221497026 1
ACTL7A 0.422252193111529 0.674229190472472 0.71534954133869 1
MCHR2 1.26733930155077 0.208752919094908 0.251571133862583 1
MAP2K7 -7.80521630529586 3.78300325839029e-11 1.31109766624445e-10 6.73904200449647e-07
HYAL4 -1.06207581481944 0.291506388560825 0.340495364620192 1
BMP1 -6.36069290027404 1.40737089614555e-08 3.86538778044046e-08 0.000250709051439368
CPNE6 -2.62208629683152 0.010750125207007 0.01603338332532 1
KIAA1967 -4.27490815824269 5.29181133055122e-05 0.000103025494035453 0.942683270424395
SP2 0.375360468382556 0.708413698721595 0.746532933101116 1
CAPS2 11.422369025696 4.52089427515532e-20 3.85335935969459e-19 8.05352106176169e-16
DPF1 -0.28265305719962 0.778285005329395 0.809456392161247 1
TMEM38B -1.16426544308741 0.246216197216537 0.292777206943154 1
SMPD3 -8.69919052641917 5.80008331871091e-14 2.63780148683983e-13 1.03322684239516e-09
PDE7A -4.86125034835205 5.81666194462922e-06 1.25067007702625e-05 0.103618015881625
MRPS31 13.2803935964607 4.21110667173165e-22 4.39464875513928e-21 7.50166542502275e-18
CCDC56 -1.84389611885347 0.0673246248851886 0.0891555804121877 1
MMP26 0.688192546519326 0.493059412964546 0.543760315888715 1
HLA-G -4.08853053857964 7.78388866619724e-05 0.000148811110431034 1
LYCAT -12.8606419239613 8.05438847788984e-22 8.20359498828642e-21 1.4348087634513e-17
FLJ46266 -7.19948963990895 6.13945563684976e-12 2.29958500241467e-11 1.09368262714842e-07
PMAIP1 -7.98718289497857 2.82874779815175e-12 1.0930870558845e-11 5.03913132762752e-08
ZCCHC17 -2.28865890884797 0.0243627696961399 0.0345898126537847 1
SLC25A20 6.61149753215976 5.42003656228404e-09 1.55004866464164e-08 9.65525313205279e-05
RSBN1 3.43043616518005 0.00100789641447298 0.00170493464318885 1
FAM47A 1.93060256175773 0.0577067308068252 0.0772923084656228 1
RHOT2 -8.1735314446525 8.27955732703547e-12 3.06763798302433e-11 1.4749203422381e-07
RALGPS2 -13.1090607345301 3.0334401848102e-23 3.5953229176453e-22 5.40377034522089e-19
SYT8 9.74185480933972 3.67997700760545e-15 1.90290596265554e-14 6.55551104134834e-11
RGL2 -5.18991973666818 1.6830922420932e-06 3.79911368482618e-06 0.0299826052006482
TRPC6 11.1610224852944 5.20325746732931e-18 3.63493445188252e-17 9.26908285230043e-14
ARPC1B -11.4077703248638 4.05663273024058e-18 2.85744782350754e-17 7.22648554565058e-14
OR56B1 -0.0359239111572899 0.971441893460483 0.975714134534565 1
PIGY 10.1337165215896 8.80495233680492e-17 5.39008319339666e-16 1.56851420927843e-12
DMRT2 11.2421711043836 2.03654120688467e-17 1.3298733526189e-16 3.62789450594436e-13
DNM2 -6.24582733349964 3.117883611596e-08 8.28737371784111e-08 0.000555419786569711
GCS1 -10.8786787752934 1.77883463517754e-17 1.16973644116105e-16 3.16881601910528e-13
EHMT1 -6.42378858108121 9.742946965355e-09 2.72081607212469e-08 0.000173560857240834
GLDC -4.66126188617399 8.18424665117933e-06 1.7310073233104e-05 0.145794169844109
VARS -7.53028383651351 1.40654005034448e-10 4.64173850626834e-10 2.50561044568365e-06
PLA2G7 -3.30067186540279 0.00142029442085448 0.00235710124959025 1
RAX -3.98182800643153 0.00013506257706653 0.000252175322069297 1
DLGAP3 -3.65796791770135 0.000493451382335126 0.00086904032871161 1
HIST2H2AA3 -20.9364304911658 1.38232664860703e-43 1.8376691730064e-41 2.46247669182857e-39
CXorf21 -1.81957210076327 0.0727653463557844 0.0958262645066861 1
MFAP2 -20.0963778969392 6.68429031051558e-38 4.19274463350438e-36 1.19073947591525e-33
SOCS1 -4.0395894998775 0.000125690208711385 0.000235465914184942 1
WWC3 -1.01793635198696 0.310459150676243 0.360693883137455 1
ST5 5.7076938378116 2.20414929079596e-07 5.41956045082666e-07 0.00392647154662392
C14orf115 -1.64271253387729 0.104358164332777 0.133465169030374 1
STRA6 -7.68160795394412 6.66011868206333e-11 2.25944304327321e-10 1.18643354202276e-06
LHFP 18.6396213544481 5.1771517739476e-30 1.27913705549379e-28 9.22257817011026e-26
C21orf7 -0.997155732315615 0.321981726256915 0.372429223527088 1
SERPINA9 -4.22376436529573 6.43197002923204e-05 0.000124030216606126 1
CAMK4 -6.87481284169309 9.05562236582934e-10 2.78805490537304e-09 1.61316856824884e-05
C7orf55 8.1378590450463 1.32263433961689e-12 5.27454849472469e-12 2.35614081259352e-08
MRPS36 0.594256739465003 0.554085063080847 0.603011802437135 1
CLPX 2.96406058611668 0.00395448785520186 0.0062368522932772 1
C22orf32 9.70488715453339 2.15165242772277e-15 1.14177945628399e-14 3.83295363474534e-11
POLE4 4.52042212546711 1.95482674854022e-05 3.98800775291978e-05 0.348232836984955
VWC2 6.64284942555657 2.70120313712249e-09 7.96280534249545e-09 4.81192326847e-05
C2orf56 1.12998638136126 0.261853857115167 0.309348405772902 1
PSMD4 -9.36168985878254 7.96315998158254e-15 3.96134409136865e-14 1.41855731911911e-10
C20orf103 -13.2782291506929 5.08272260923448e-22 5.27029223288144e-21 9.05436205609031e-18
GLRX -0.403136667594125 0.687747145954457 0.727611810074397 1
SLC29A1 6.96020793956209 5.16204723140283e-10 1.62438984950027e-09 9.195670938021e-06
SAA1 19.5278569604621 1.13089882506041e-44 1.73670962669191e-42 2.01458316696261e-40
SHOC2 0.75915905225053 0.449963986945297 0.501881597289837 1
FBXW7 12.010881470593 5.03482771914491e-19 3.90637722076861e-18 8.96904209888473e-15
MRPL27 -3.7592391355863 0.000281393977689373 0.000509529611563172 1
NR0B2 0.762031606162526 0.44879556560787 0.500773204242944 1
TIMELESS -22.0890982322504 1.67144041770356e-39 1.25633078485111e-37 2.97750396009713e-35
SLC25A36 2.80745589263052 0.00635039960985458 0.0097564483527339 1
DDX10 0.638070823958327 0.525041821168759 0.575291856458376 1
ZNF804B 0.742183171530426 0.460237104214954 0.511872621245251 1
ZNF507 -1.02095584971903 0.310351703547275 0.36059256763574 1
TMED10 -3.48193303466901 0.000849266453230097 0.00145218205009032 1
RAB11FIP1 -10.4049459707727 1.06316716308628e-17 7.1415006950298e-17 1.8939259843219e-13
ATAD4 -5.36675567665247 1.17846390221623e-06 2.70634987161015e-06 0.02099315595408
PKD1L3 1.41048355609829 0.162742024962468 0.200639015841229 1
CCDC55 7.57710246277342 2.3666790121148e-11 8.38171370214972e-11 4.21600199218131e-07
ZNF26 1.89027585300589 0.0622508744194912 0.082954598811252 1
RPA3 -8.46263636905386 7.10985767810803e-13 2.91294858964619e-12 1.26655004677816e-08
YIF1A -14.2667672204513 1.45471052736295e-24 1.99340102572642e-23 2.59142133344435e-20
PPRC1 -8.90080202231541 2.20771971423849e-13 9.52259539695994e-13 3.93283189894445e-09
PCDH17 -13.1808129158268 3.20350310684606e-21 3.05662583531632e-20 5.70672043453557e-17
NLRP4 -0.223174486690056 0.824035124284505 0.84945094057081 1
PHF8 -11.2612513902855 1.97282950308641e-18 1.436206978667e-17 3.51439847679814e-14
ZNF396 -3.05083755632619 0.00286493587828816 0.00458626597194692 1
LOC286526 0.205132727525475 0.838056435097077 0.861943646847083 1
DNAJB2 -6.05198100946673 3.89744852665787e-08 1.02751440067905e-07 0.000694291480538833
PTPLB 1.90745885395738 0.0606230590576279 0.0809549605736569 1
SNF8 -6.23006106665197 3.52470499098809e-09 1.027644757929e-08 6.27890947094619e-05
TDRD6 -1.78960630424083 0.077317583526682 0.101307346870872 1
RP11-49G10.8 -2.74849476994764 0.007283864274011 0.0111138979166794 1
HTR1D -5.89784241869323 7.60801606828925e-08 1.95146433751627e-07 0.00135529198240505
HAT1 -0.631886678072383 0.529215528597413 0.57933051228626 1
H2AFV -7.71694319144085 2.67909046524583e-11 9.42815439507887e-11 4.77253175478893e-07
RC3H2 -3.22021081035666 0.00183057033200478 0.00299612090172116 1
OAZ3 -13.307137295798 2.52643271234852e-23 3.01042624332953e-22 4.50058723377765e-19
TMEM108 2.35070364848224 0.0198276738282611 0.0284915851880812 1
HCG8 1.13386553376232 0.260868955687007 0.308327997386435 1
PKIA 10.8075918670608 3.63920674776348e-20 3.12428091588717e-19 6.48288290046587e-16
NKPD1 2.94493902068584 0.00425989403487477 0.00668420261933049 1
PQLC1 2.42424975313921 0.0179893238623696 0.0260157343143572 1
PEO1 -5.35684486752528 9.37382175448986e-07 2.17967968586976e-06 0.0166985260734482
KRT19 -7.81227720048391 5.81265851355882e-11 1.98441354466341e-10 1.03546698760537e-06
EIF2C2 -14.4798517755836 2.49089194940233e-28 5.05384387091721e-27 4.43727491866531e-24
SBDS 11.1931636155196 4.80365769307039e-17 3.02269014992426e-16 8.55723581443559e-13
ZNF143 3.36609144292467 0.0012651272912461 0.0021135681859006 1
ENO1 -3.69160198265067 0.000384322464766853 0.000684837489982666 1
TIPRL -12.7611229670076 4.78865692710533e-25 6.90729834003679e-24 8.53051344994544e-21
OR5B17 -1.32073372490514 0.190666638567393 0.231576702763997 1
MAN1B1 -6.94029186382474 1.51073113071521e-09 4.56447835185903e-09 2.69121643625608e-05
TPTE 6.59934441091597 1.89728814125177e-09 5.67371008028521e-09 3.3798290948259e-05
AKAP8L -5.52977643953494 5.07893559117197e-07 1.20715355064893e-06 0.00904761586211374
GPR17 2.15777610068768 0.0348204795666972 0.0481817634768637 1
UBE2Z -12.6307707336655 1.02906124718227e-22 1.15076566586974e-21 1.83316970573049e-18
LRRC20 -9.32661137839245 5.3507176147375e-15 2.72323956335257e-14 9.53176835889339e-11
RNASE1 5.74859794411031 2.35771846526219e-07 5.78438186753625e-07 0.00420003967401807
ISOC1 1.41935580630952 0.157635329655666 0.195075773705178 1
NDUFB11 -7.35453347939966 1.46108897033864e-10 4.81462059149326e-10 2.60278389176125e-06
STK19 -3.70910648350119 0.000358953718049527 0.000641943733895621 1
GRM7 5.93466653837358 9.76730270442289e-08 2.47503172655177e-07 0.00173994730376589
SLC39A8 1.68966299961539 0.0938667861440033 0.121003178838503 1
APPBP1 5.35447847985118 3.21279249953699e-07 7.7835829711345e-07 0.0057232685586752
FFAR2 -7.94218280607572 2.55421044982402e-12 9.93031535424816e-12 4.55007049531651e-08
LHFPL5 -16.113648791019 5.75257176348891e-32 1.80098969059387e-30 1.02476313394791e-27
TMEM123 -0.19041995142491 0.849343747754955 0.871455449977351 1
GLI2 8.72141400705908 5.63484837310386e-14 2.5639639570491e-13 1.00379188918472e-09
TP53 -0.963519929085427 0.33796997334842 0.388776772906416 1
SCO2 -13.64769201112 6.16767656164331e-24 7.84792787636528e-23 1.09870990269114e-19
CCDC69 10.3177974707481 1.90630342532029e-15 1.01703771244851e-14 3.39588892186557e-11
RAPGEF2 12.2182196416561 4.20854926674402e-19 3.29398491378638e-18 7.4971096637778e-15
MAP1LC3A -0.879787599298215 0.381764641882913 0.433390947610739 1
C6orf145 10.0521169507191 9.64676551031046e-16 5.31706314358511e-15 1.71847480800671e-11
ATP6V1G2 -2.3755972721845 0.0189789308304813 0.0273403423753999 1
PPP6C 0.576643610561977 0.565960824153231 0.614457954745591 1
OTUB1 -4.70525643628254 1.02094541231023e-05 2.13991311623655e-05 0.181871215748945
